,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
2739,305.0,정방폭포,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,156.6787
1611,180.0,성산포종합여객터미널,2,18,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,156.01099
2736,305.0,정방폭포,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,154.71082
1113,124.0,비자림,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,153.89122
2410,268.0,용두암,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,152.3543
3899,434.0,하귀애월해안도로,7,65,2023-12-13,13.041666666666666,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,151.84283
2411,268.0,용두암,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,151.34102
1130,126.0,빛의벙커,2,23,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,150.35281
1336,149.0,새별오름,7,67,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,148.16943
2835,316.0,제주동백수목원,0,0,2023-12-11,17.666666666666668,20,15,85,4,2023-12-11 00:00:00,December,0,winter,,,147.53241
2538,283.0,월정리해변,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,147.52763
28,4.0,9.81파크,7,64,2023-12-12,12.041666666666666,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,147.02812
239,27.0,곽지해수욕장,7,68,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,144.61382
3897,434.0,하귀애월해안도로,7,63,2023-12-11,16.833333333333332,20,14,60,4,2023-12-11 00:00:00,December,0,winter,,,143.81847
2894,322.0,제주민속오일시장,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,143.44084
2839,316.0,제주동백수목원,0,4,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,143.33992
3450,384.0,중문색달해변,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,141.99574
1127,126.0,빛의벙커,2,20,2023-12-13,14.5,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,141.94942
2426,270.0,용머리해안,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,140.50502
1903,212.0,스누피가든,6,58,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,140.17471
1129,126.0,빛의벙커,2,22,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,140.03319
2421,270.0,용머리해안,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,139.31596
2408,268.0,용두암,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,139.1468
3447,384.0,중문색달해변,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,139.06784
1126,126.0,빛의벙커,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,139.0368
3898,434.0,하귀애월해안도로,7,64,2023-12-12,12.041666666666666,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,138.3152
2427,270.0,용머리해안,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,136.9179
35,4.0,9.81파크,7,71,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,136.28683
3900,434.0,하귀애월해안도로,7,66,2023-12-14,16.583333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,136.2759
2539,283.0,월정리해변,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,136.22713
1128,126.0,빛의벙커,2,21,2023-12-14,17.875,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,136.2065
2540,283.0,월정리해변,6,56,2023-12-13,13.583333333333334,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,134.883
31,4.0,9.81파크,7,67,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,134.56207
3599,400.0,천지연폭포,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,134.40822
2892,322.0,제주민속오일시장,11,102,2023-12-14,16.25,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,134.17105
1619,180.0,성산포종합여객터미널,2,26,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,133.94618
1612,180.0,성산포종합여객터미널,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,133.50716
2893,322.0,제주민속오일시장,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,133.34393
3598,400.0,천지연폭포,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,132.9676
443,50.0,김녕해수욕장,6,56,2023-12-13,13.583333333333334,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,131.97969
34,4.0,9.81파크,7,70,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,131.69272
2243,250.0,에코랜드테마파크,8,74,2023-12-13,13.25,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,131.15984
1789,199.0,쇠소깍,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,131.15552
1787,199.0,쇠소깍,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,130.40135
1905,212.0,스누피가든,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,129.82852
3596,400.0,천지연폭포,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,129.25594
1790,199.0,쇠소깍,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,129.18478
1132,126.0,빛의벙커,2,25,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,129.10327
2425,270.0,용머리해안,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,128.60521
3905,434.0,하귀애월해안도로,7,71,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,127.903114
3901,434.0,하귀애월해안도로,7,67,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,127.814354
3010,335.0,제주신화월드,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,127.76432
3864,430.0,표선해수욕장,4,39,2023-12-14,17.75,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,126.932785
3904,434.0,하귀애월해안도로,7,70,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,126.6538
264,30.0,광치기해변,2,21,2023-12-14,17.875,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,125.96953
1613,180.0,성산포종합여객터미널,2,20,2023-12-13,14.5,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,125.4059
261,30.0,광치기해변,2,18,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,125.34244
1131,126.0,빛의벙커,2,24,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,124.91826
3009,335.0,제주신화월드,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,124.787476
2741,305.0,정방폭포,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,124.763985
373,42.0,금능해수욕장,10,94,2023-12-15,18.0,19,17,90,4,2023-12-15 00:00:00,December,4,winter,,,124.407265
1618,180.0,성산포종합여객터미널,2,25,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,123.81629
2738,305.0,정방폭포,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,123.53822
1904,212.0,스누피가든,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,123.14699
2244,250.0,에코랜드테마파크,8,75,2023-12-14,16.125,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,122.72412
3011,335.0,제주신화월드,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,122.2831
3006,335.0,제주신화월드,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,122.26817
1133,126.0,빛의벙커,2,26,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,121.742226
2241,250.0,에코랜드테마파크,8,72,2023-12-11,16.666666666666668,18,14,61,4,2023-12-11 00:00:00,December,0,winter,,,121.526436
371,42.0,금능해수욕장,10,92,2023-12-13,12.875,16,10,30,4,2023-12-13 00:00:00,December,2,winter,,,121.40841
1193,133.0,산굼부리,8,77,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,121.37103
446,50.0,김녕해수욕장,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,121.35406
2737,305.0,정방폭포,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,121.19347
3008,335.0,제주신화월드,3,29,2023-12-13,14.041666666666666,17,11,30,4,2023-12-13 00:00:00,December,2,winter,,,120.67023
372,42.0,금능해수욕장,10,93,2023-12-14,16.833333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,120.52292
3007,335.0,제주신화월드,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,119.88908
265,30.0,광치기해변,2,22,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,119.72933
655,73.0,도두동무지개해안도로,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,119.69012
1788,199.0,쇠소깍,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,118.42945
442,50.0,김녕해수욕장,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,118.33486
656,73.0,도두동무지개해안도로,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,118.24708
2546,283.0,월정리해변,6,62,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,118.15013
402,45.0,금오름,10,96,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,118.099335
3448,384.0,중문색달해변,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,117.64545
269,30.0,광치기해변,2,26,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,116.8936
650,73.0,도두동무지개해안도로,11,101,2023-12-13,13.333333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,116.787575
266,30.0,광치기해변,2,23,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,116.22697
397,45.0,금오름,10,91,2023-12-12,12.208333333333334,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,115.954124
651,73.0,도두동무지개해안도로,11,102,2023-12-14,16.25,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,115.81741
267,30.0,광치기해변,2,24,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,115.35306
2545,283.0,월정리해변,6,61,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,114.88228
263,30.0,광치기해변,2,20,2023-12-13,14.5,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,114.76129
3449,384.0,중문색달해변,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,114.42604
396,45.0,금오름,10,90,2023-12-11,16.583333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,113.9805
369,42.0,금능해수욕장,10,90,2023-12-11,16.583333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,113.492805
649,73.0,도두동무지개해안도로,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,113.33828
3903,434.0,하귀애월해안도로,7,69,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,113.24972
3865,430.0,표선해수욕장,4,40,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,113.0025
2744,305.0,정방폭포,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,112.83433
447,50.0,김녕해수욕장,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,111.85278
370,42.0,금능해수욕장,10,91,2023-12-12,12.208333333333334,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,111.626915
859,96.0,만장굴,6,58,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,111.46365
2245,250.0,에코랜드테마파크,8,76,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,111.223854
2742,305.0,정방폭포,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,110.74726
268,30.0,광치기해변,2,25,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,110.41878
654,73.0,도두동무지개해안도로,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,110.34042
1188,133.0,산굼부리,8,72,2023-12-11,16.666666666666668,18,14,61,4,2023-12-11 00:00:00,December,0,winter,,,110.20678
648,73.0,도두동무지개해안도로,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,109.941574
2543,283.0,월정리해변,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,109.764656
1191,133.0,산굼부리,8,75,2023-12-14,16.125,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,109.615944
1196,133.0,산굼부리,8,80,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,109.569336
3863,430.0,표선해수욕장,4,38,2023-12-13,13.916666666666666,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,109.485695
1195,133.0,산굼부리,8,79,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,108.93691
1190,133.0,산굼부리,8,74,2023-12-13,13.25,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,108.713326
2743,305.0,정방폭포,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,108.589424
2242,250.0,에코랜드테마파크,8,73,2023-12-12,12.416666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,108.41483
262,30.0,광치기해변,2,19,2023-12-12,13.5,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,108.28647
653,73.0,도두동무지개해안도로,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,108.10513
1194,133.0,산굼부리,8,78,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,108.002426
1155,129.0,사계해수욕장,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,107.76582
1189,133.0,산굼부리,8,73,2023-12-12,12.416666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,107.13264
1211,135.0,산방산,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,106.71509
3902,434.0,하귀애월해안도로,7,68,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,106.54133
1154,129.0,사계해수욕장,3,29,2023-12-13,14.041666666666666,17,11,30,4,2023-12-13 00:00:00,December,2,winter,,,106.13442
855,96.0,만장굴,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,105.954765
521,58.0,노형수퍼마켙,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,104.8362
520,58.0,노형수퍼마켙,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,104.20377
449,50.0,김녕해수욕장,6,62,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,103.19939
1192,133.0,산굼부리,8,76,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,102.880745
1160,129.0,사계해수욕장,3,35,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,102.68545
448,50.0,김녕해수욕장,6,61,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,102.56696
2895,322.0,제주민속오일시장,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,102.531425
1156,129.0,사계해수욕장,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,102.51819
3012,335.0,제주신화월드,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,102.51588
4314,480.0,휴애리자연생활공원,0,3,2023-12-14,17.625,20,14,60,4,2023-12-14 00:00:00,December,3,winter,,,100.80862
652,73.0,도두동무지개해안도로,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,100.67918
401,45.0,금오름,10,95,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,100.101814
32,4.0,9.81파크,7,68,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,100.07127
3862,430.0,표선해수욕장,4,37,2023-12-12,13.458333333333334,15,12,60,4,2023-12-12 00:00:00,December,1,winter,,,99.3422
3597,400.0,천지연폭포,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,99.00997
858,96.0,만장굴,6,57,2023-12-14,16.833333333333332,19,13,30,4,2023-12-14 00:00:00,December,3,winter,,,98.71771
3867,430.0,표선해수욕장,4,42,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,98.423416
400,45.0,금오름,10,94,2023-12-15,18.0,19,17,90,4,2023-12-15 00:00:00,December,4,winter,,,97.79379
1159,129.0,사계해수욕장,3,34,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,97.753746
2586,288.0,윈드1947카트테마파크,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,97.66545
2891,322.0,제주민속오일시장,11,101,2023-12-13,13.333333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,97.357735
3869,430.0,표선해수욕장,4,44,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,97.13025
3868,430.0,표선해수욕장,4,43,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,96.497826
4313,480.0,휴애리자연생활공원,0,2,2023-12-13,13.625,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,95.94731
1137,127.0,뽀로로&타요테마파크제주,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,95.84331
1696,189.0,세화해수욕장,6,58,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,95.63346
3014,335.0,제주신화월드,3,35,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,95.42125
4312,480.0,휴애리자연생활공원,0,1,2023-12-12,13.791666666666666,15,12,30,4,2023-12-12 00:00:00,December,1,winter,,,95.31489
2587,288.0,윈드1947카트테마파크,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,95.0955
1136,127.0,뽀로로&타요테마파크제주,3,29,2023-12-13,14.041666666666666,17,11,30,4,2023-12-13 00:00:00,December,2,winter,,,93.84014
860,96.0,만장굴,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,93.84004
374,42.0,금능해수욕장,10,95,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,92.980606
3013,335.0,제주신화월드,3,34,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,92.97443
4319,480.0,휴애리자연생활공원,0,8,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,92.80042
2896,322.0,제주민속오일시장,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,92.62891
1158,129.0,사계해수욕장,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,92.609856
3861,430.0,표선해수욕장,4,36,2023-12-11,17.916666666666668,19,16,69,4,2023-12-11 00:00:00,December,0,winter,,,92.32664
1692,189.0,세화해수욕장,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,92.160774
3962,441.0,한담해안산책로,7,65,2023-12-13,13.041666666666666,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,91.9363
3963,441.0,한담해안산책로,7,66,2023-12-14,16.583333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,91.63066
3866,430.0,표선해수욕장,4,41,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,91.551254
1212,135.0,산방산,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,91.21804
856,96.0,만장굴,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,90.96446
4315,480.0,휴애리자연생활공원,0,4,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,90.84183
1616,180.0,성산포종합여객터미널,2,23,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,90.72097
1135,127.0,뽀로로&타요테마파크제주,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,90.70145
1617,180.0,성산포종합여객터미널,2,24,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,90.63942
1134,127.0,뽀로로&타요테마파크제주,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,90.61678
902,101.0,모슬포항,1,11,2023-12-13,13.5,16,10,30,4,2023-12-13 00:00:00,December,2,winter,,,90.57194
4318,480.0,휴애리자연생활공원,0,7,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,90.54989
33,4.0,9.81파크,7,69,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,90.54206
1695,189.0,세화해수욕장,6,57,2023-12-14,16.833333333333332,19,13,30,4,2023-12-14 00:00:00,December,3,winter,,,90.40217
515,58.0,노형수퍼마켙,11,101,2023-12-13,13.333333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,90.26758
3586,399.0,천제연폭포,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,90.183334
1152,129.0,사계해수욕장,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,89.87957
516,58.0,노형수퍼마켙,11,102,2023-12-14,16.25,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,89.60056
2583,288.0,윈드1947카트테마파크,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,89.31705
