title,area_code,r_spotId,date,avgTemp,highTemp,lowTemp,rainProb,weather,predict
본태박물관,3,117.0,2023-11-17,10.75,13,9,60,4,41.699516
성읍민속마을,4,183.0,2023-11-21,13.5,18,9,0,1,41.659878
신화테마파크,3,221.0,2023-11-17,10.75,13,9,60,4,41.61176
한담해변,7,440.0,2023-11-24,11.5,13,10,40,4,41.55839
따라비오름,4,88.0,2023-11-18,10.291666666666666,13,8,60,4,41.443634
선녀와나무꾼테마공원,8,169.0,2023-11-19,14.5,18,11,10,1,41.38852
성읍민속마을,4,183.0,2023-11-18,10.291666666666666,13,8,60,4,41.369625
신비의도로,11,214.0,2023-11-15,13.307692307692308,16,11,30,4,41.358814
홍조단괴해빈,2,467.0,2023-11-19,13.0,18,8,10,1,41.345543
성읍민속마을,4,183.0,2023-11-20,13.5,17,10,0,1,41.30773
제주워터서커스,6,356.0,2023-11-19,13.0,18,8,10,1,41.253185
본태박물관,3,117.0,2023-11-16,13.5,17,12,64,4,41.230556
붉은오름자연휴양림,4,119.0,2023-11-18,10.291666666666666,13,8,60,4,41.154675
한라산국립공원,11,443.0,2023-11-15,13.307692307692308,16,11,30,4,41.10803
하우목동항,2,438.0,2023-11-19,13.0,18,8,10,1,40.98393
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,40.97913
메이즈랜드,6,99.0,2023-11-17,9.708333333333334,12,7,60,4,40.922733
붉은오름자연휴양림,4,119.0,2023-11-15,12.76923076923077,16,10,30,4,40.90462
아부오름,6,230.0,2023-11-20,13.5,17,10,0,1,40.837727
선녀와나무꾼테마공원,8,169.0,2023-11-17,10.666666666666666,13,8,60,4,40.755394
아부오름,6,230.0,2023-11-21,13.5,18,9,0,1,40.695415
천진항,2,401.0,2023-11-19,13.0,18,8,10,1,40.637398
서귀포치유의숲,5,160.0,2023-11-24,11.5,13,10,40,4,40.623917
항몽유적지,7,459.0,2023-11-16,12.583333333333334,16,10,73,4,40.619595
액티브파크,10,240.0,2023-11-19,14.0,17,11,10,1,40.618835
신비의도로,11,214.0,2023-11-23,14.5,17,12,40,4,40.58864
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,40.55821
한라산국립공원,11,443.0,2023-11-24,11.5,13,10,40,4,40.551895
서귀포치유의숲,5,160.0,2023-11-23,14.5,17,12,40,4,40.489758
박물관은살아있다제주중문점,5,108.0,2023-11-23,14.5,17,12,40,4,40.468365
백약이오름,4,112.0,2023-11-15,12.76923076923077,16,10,30,4,40.439198
제주공룡랜드,7,310.0,2023-11-18,10.916666666666666,13,8,60,4,40.400566
서귀포치유의숲,5,160.0,2023-11-16,15.333333333333334,19,13,66,4,40.373432
제주여미지식물원,5,339.0,2023-11-15,15.307692307692308,18,13,30,4,40.36636
박물관은살아있다제주중문점,5,108.0,2023-11-16,15.333333333333334,19,13,66,4,40.352043
제주워터서커스,6,356.0,2023-11-17,9.708333333333334,12,7,60,4,40.351124
하우목동항,2,438.0,2023-11-20,13.5,17,10,0,1,40.3416
신비의도로,11,214.0,2023-11-24,11.5,13,10,40,4,40.33768
수목원테마파크,11,203.0,2023-11-19,14.5,18,11,10,1,40.23347
하우목동항,2,438.0,2023-11-21,13.5,18,9,0,1,40.1993
외돌개,5,263.0,2023-11-19,14.5,18,11,10,1,40.146317
더마파크,10,72.0,2023-11-17,10.916666666666666,12,9,60,4,40.089867
제주워터서커스,6,356.0,2023-11-18,10.25,13,7,60,4,40.079914
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,1,40.054634
한라산국립공원,11,443.0,2023-11-23,14.5,17,12,40,4,39.970436
관음사,11,29.0,2023-11-19,14.5,18,11,10,1,39.915546
수목원길야시장,11,202.0,2023-11-16,13.291666666666666,17,11,75,4,39.896633
세계자동차&피아노박물관,3,185.0,2023-11-20,14.5,17,12,0,1,39.774033
퍼시픽랜드마린스테이지,5,423.0,2023-11-18,11.75,15,9,60,4,39.763954
선녀와나무꾼테마공원,8,169.0,2023-11-16,12.958333333333334,16,11,72,4,39.755753
신화테마파크,3,221.0,2023-11-16,13.5,17,12,64,4,39.7028
서귀포치유의숲,5,160.0,2023-11-17,11.958333333333334,15,10,60,4,39.67565
성읍민속마을,4,183.0,2023-11-15,12.76923076923077,16,10,30,4,39.62375
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,5,39.565742
백약이오름,4,112.0,2023-11-24,10.5,13,8,40,4,39.562614
성읍민속마을,4,183.0,2023-11-24,10.5,13,8,40,4,39.56206
건강과성박물관,3,18.0,2023-11-18,10.791666666666666,13,8,60,4,39.54123
군산오름,3,35.0,2023-11-16,13.5,17,12,64,4,39.51636
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,39.36785
제주여미지식물원,5,339.0,2023-11-24,11.5,13,10,40,4,39.33968
서귀포자연휴양림,5,157.0,2023-11-19,14.5,18,11,10,1,39.331932
붉은오름자연휴양림,4,119.0,2023-11-24,10.5,13,8,40,4,39.284355
한라산국립공원,11,443.0,2023-11-18,10.958333333333334,13,8,60,4,39.26663
보롬왓,4,115.0,2023-11-24,10.5,13,8,40,4,39.244534
수목원테마파크,11,203.0,2023-11-15,13.307692307692308,16,11,30,4,39.218548
퍼시픽랜드마린스테이지,5,423.0,2023-11-20,14.5,17,12,0,1,39.203064
붉은오름자연휴양림,4,119.0,2023-11-23,14.0,17,11,40,4,39.1076
따라비오름,4,88.0,2023-11-15,12.76923076923077,16,10,30,4,39.073498
메이즈랜드,6,99.0,2023-11-24,10.5,13,8,40,4,39.06746
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,39.007507
법환포구,5,113.0,2023-11-18,11.75,15,9,60,4,38.974564
도두봉,11,74.0,2023-11-21,14.5,19,10,0,1,38.902374
법환포구,5,113.0,2023-11-21,14.5,19,10,0,1,38.882217
다랑쉬오름,6,62.0,2023-11-16,11.958333333333334,17,8,62,4,38.835827
제주여미지식물원,5,339.0,2023-11-23,14.5,17,12,40,4,38.758217
수목원테마파크,11,203.0,2023-11-24,11.5,13,10,40,4,38.662403
제주여미지식물원,5,339.0,2023-11-16,15.333333333333334,19,13,66,4,38.64189
서귀포잠수함,5,159.0,2023-11-19,14.5,18,11,10,1,38.610485
한라산국립공원,11,443.0,2023-11-16,13.291666666666666,17,11,75,4,38.603985
이호랜드방사제등대,11,296.0,2023-11-18,10.958333333333334,13,8,60,4,38.591778
1100고지 코스,5,1.0,2023-11-24,11.5,13,10,40,4,38.572613
다랑쉬오름,6,62.0,2023-11-17,9.708333333333334,12,7,60,4,38.55366
따라비오름,4,88.0,2023-11-24,10.5,13,8,40,4,38.517365
백약이오름,4,112.0,2023-11-23,14.0,17,11,40,4,38.50736
성읍민속마을,4,183.0,2023-11-23,14.0,17,11,40,4,38.486156
메이즈랜드,6,99.0,2023-11-23,14.0,17,11,40,4,38.485996
세계자동차&피아노박물관,3,185.0,2023-11-16,13.5,17,12,64,4,38.435013
제주여미지식물원,5,339.0,2023-11-17,11.958333333333334,15,10,60,4,38.391407
세계자동차&피아노박물관,3,185.0,2023-11-21,14.5,19,10,0,1,38.319237
보롬왓,4,115.0,2023-11-17,10.208333333333334,13,8,60,4,38.296276
이호랜드방사제등대,11,296.0,2023-11-21,14.5,19,10,0,1,38.124702
운진항,1,278.0,2023-11-24,11.5,13,10,40,4,38.089268
수목원테마파크,11,203.0,2023-11-23,14.5,17,12,40,4,38.08095
도두항,11,76.0,2023-11-20,14.5,17,12,0,1,37.96764
따라비오름,4,88.0,2023-11-23,14.0,17,11,40,4,37.935894
이호랜드방사제등대,11,296.0,2023-11-20,14.5,17,12,0,1,37.905632
황우지해안,5,476.0,2023-11-21,14.5,19,10,0,1,37.889355
신비의도로,11,214.0,2023-11-17,10.833333333333334,13,8,60,4,37.883995
퍼시픽랜드마린스테이지,5,423.0,2023-11-21,14.5,19,10,0,1,37.8671
도두항,11,76.0,2023-11-21,14.5,19,10,0,1,37.822704
새연교,5,153.0,2023-11-17,11.958333333333334,15,10,60,4,37.753025
신비의도로,11,214.0,2023-11-16,13.291666666666666,17,11,75,4,37.716763
새연교,5,153.0,2023-11-15,15.307692307692308,18,13,30,4,37.620205
메이즈랜드,6,99.0,2023-11-15,12.0,15,9,30,4,37.613045
따라비오름,4,88.0,2023-11-17,10.208333333333334,13,8,60,4,37.569096
한담해변,7,440.0,2023-11-16,12.583333333333334,16,10,73,4,37.567677
제주여미지식물원,5,339.0,2023-11-21,14.5,19,10,0,1,37.55184
선녀와나무꾼테마공원,8,169.0,2023-11-21,14.5,19,10,0,1,37.550022
서귀포향토오일시장,5,163.0,2023-11-24,11.5,13,10,40,4,37.548397
성읍민속마을,4,183.0,2023-11-17,10.208333333333334,13,8,60,4,37.495113
한라산국립공원,11,443.0,2023-11-17,10.833333333333334,13,8,60,4,37.486187
한라산둘레길천아숲길,7,445.0,2023-11-19,14.5,18,11,10,1,37.399117
제주돌문화공원,8,315.0,2023-11-19,14.5,18,11,10,1,37.36389
제주여미지식물원,5,339.0,2023-11-20,14.5,17,12,0,1,37.33277
붉은오름자연휴양림,4,119.0,2023-11-17,10.208333333333334,13,8,60,4,37.28017
세계자동차&피아노박물관,3,185.0,2023-11-15,13.23076923076923,16,11,30,4,37.249462
제주워터서커스,6,356.0,2023-11-24,10.5,13,8,40,4,37.153667
붉은오름자연휴양림,4,119.0,2023-11-16,12.666666666666666,17,10,60,4,37.1034
따라비오름,4,88.0,2023-11-16,12.666666666666666,17,10,60,4,36.98762
선녀와나무꾼테마공원,8,169.0,2023-11-20,14.5,17,12,0,1,36.959373
황우지해안,5,476.0,2023-11-20,14.5,17,12,0,1,36.90533
1100고지 코스,5,1.0,2023-11-18,11.75,15,9,60,4,36.89293
검멀레해수욕장,2,21.0,2023-11-20,13.5,17,10,0,1,36.835827
제주워터서커스,6,356.0,2023-11-15,12.0,15,9,30,4,36.745846
수목원테마파크,11,203.0,2023-11-16,13.291666666666666,17,11,75,4,36.694443
검멀레해수욕장,2,21.0,2023-11-21,13.5,18,9,0,1,36.69352
세계자동차&피아노박물관,3,185.0,2023-11-24,11.5,13,10,40,4,36.693333
법환포구,5,113.0,2023-11-20,14.5,17,12,0,1,36.647984
수월봉,9,206.0,2023-11-18,11.333333333333334,13,9,60,4,36.6352
운진항,1,278.0,2023-11-15,13.0,16,10,30,4,36.603073
제주워터서커스,6,356.0,2023-11-20,13.5,17,10,0,1,36.59053
메이즈랜드,6,99.0,2023-11-16,11.958333333333334,17,8,62,4,36.573772
제주공룡랜드,7,310.0,2023-11-17,10.083333333333334,12,8,60,4,36.526047
제주워터서커스,6,356.0,2023-11-21,13.5,18,9,0,1,36.448223
성읍민속마을,4,183.0,2023-11-16,12.666666666666666,17,10,60,4,36.419212
새연교,5,153.0,2023-11-24,11.5,13,10,40,4,36.417717
도두봉,11,74.0,2023-11-18,10.958333333333334,13,8,60,4,36.39927
외돌개,5,263.0,2023-11-21,14.5,19,10,0,1,36.378704
백약이오름,4,112.0,2023-11-18,10.291666666666666,13,8,60,4,36.3775
용연구름다리,11,273.0,2023-11-19,14.5,18,11,10,1,36.363594
새연교,5,153.0,2023-11-23,14.5,17,12,40,4,36.23399
이호랜드방사제등대,11,296.0,2023-11-15,13.307692307692308,16,11,30,4,36.22165
퍼시픽랜드마린스테이지,5,423.0,2023-11-15,15.307692307692308,18,13,30,4,36.17266
아부오름,6,230.0,2023-11-18,10.25,13,7,60,4,35.98934
제주워터서커스,6,356.0,2023-11-23,14.0,17,11,40,4,35.974655
건강과성박물관,3,18.0,2023-11-15,13.23076923076923,16,11,30,4,35.930584
새연교,5,153.0,2023-11-16,15.333333333333334,19,13,66,4,35.89572
동백포레스트,0,85.0,2023-11-21,14.5,19,10,0,1,35.883125
박물관은살아있다제주중문점,5,108.0,2023-11-24,11.5,13,10,40,4,35.8779
건강과성박물관,3,18.0,2023-11-19,14.5,18,11,10,1,35.826683
외돌개,5,263.0,2023-11-18,11.75,15,9,60,4,35.803955
수목원테마파크,11,203.0,2023-11-21,14.5,19,10,0,1,35.78987
김녕미로공원,6,46.0,2023-11-18,10.25,13,7,60,4,35.782074
세계자동차&피아노박물관,3,185.0,2023-11-17,10.75,13,9,60,4,35.74506
건강과성박물관,3,18.0,2023-11-21,14.5,19,10,0,1,35.74382
선녀와나무꾼테마공원,8,169.0,2023-11-23,14.5,17,12,40,4,35.717857
이호랜드방사제등대,11,296.0,2023-11-24,11.5,13,10,40,4,35.665516
법환포구,5,113.0,2023-11-15,15.307692307692308,18,13,30,4,35.638268
수목원테마파크,11,203.0,2023-11-20,14.5,17,12,0,1,35.570816
퍼시픽랜드마린스테이지,5,423.0,2023-11-17,11.958333333333334,15,10,60,4,35.56219
선녀와나무꾼테마공원,8,169.0,2023-11-24,11.5,13,10,40,4,35.541637
박물관은살아있다제주중문점,5,108.0,2023-11-19,14.5,18,11,10,1,35.493378
외돌개,5,263.0,2023-11-20,14.5,17,12,0,1,35.483673
운진항,1,278.0,2023-11-23,14.5,17,12,40,4,35.465477
수월봉,9,206.0,2023-11-23,15.0,17,13,40,4,35.42558
본태박물관,3,117.0,2023-11-19,14.5,18,11,10,1,35.350517
서귀포향토오일시장,5,163.0,2023-11-18,11.75,15,9,60,4,35.314396
수월봉,9,206.0,2023-11-15,12.923076923076923,15,10,30,4,35.27331
한림항,10,454.0,2023-11-21,14.5,17,12,0,1,35.185764
퍼시픽랜드마린스테이지,5,423.0,2023-11-23,14.5,17,12,40,4,35.180347
법환포구,5,113.0,2023-11-16,15.333333333333334,19,13,66,4,35.142788
선녀와나무꾼테마공원,8,169.0,2023-11-15,12.384615384615383,14,10,30,4,35.129814
이호랜드방사제등대,11,296.0,2023-11-23,14.5,17,12,40,4,35.084045
퍼시픽랜드마린스테이지,5,423.0,2023-11-16,15.333333333333334,19,13,66,4,35.064026
하우목동항,2,438.0,2023-11-23,14.0,17,11,40,4,35.049946
1100고지 코스,5,1.0,2023-11-19,14.5,18,11,10,1,34.89951
도두항,11,76.0,2023-11-15,13.307692307692308,16,11,30,4,34.898827
서귀포자연휴양림,5,157.0,2023-11-21,14.5,19,10,0,1,34.888344
화순금모래해변,3,470.0,2023-11-19,14.5,18,11,10,1,34.873524
도두봉,11,74.0,2023-11-15,13.307692307692308,16,11,30,4,34.83658
건강과성박물관,3,18.0,2023-11-23,14.5,17,12,40,4,34.792973
관음사,11,29.0,2023-11-21,14.5,19,10,0,1,34.769585
도두항,11,76.0,2023-11-23,14.5,17,12,40,4,34.741405
이호랜드방사제등대,11,296.0,2023-11-17,10.833333333333334,13,8,60,4,34.71725
한림민속오일시장,10,452.0,2023-11-17,10.916666666666666,12,9,60,4,34.67093
관음사,11,29.0,2023-11-18,10.958333333333334,13,8,60,4,34.668713
제주워터서커스,6,356.0,2023-11-16,11.958333333333334,17,8,62,4,34.659992
법환포구,5,113.0,2023-11-24,11.5,13,10,40,4,34.606255
한담해변,7,440.0,2023-11-17,10.083333333333334,12,8,60,4,34.55789
위미항,0,287.0,2023-11-19,14.5,18,11,10,1,34.522137
환상숲곶자왈공원,9,475.0,2023-11-19,14.0,17,11,10,1,34.479305
운진항,1,278.0,2023-11-18,11.083333333333334,13,8,60,4,34.451168
검멀레해수욕장,2,21.0,2023-11-19,13.0,18,8,10,1,34.43798
서귀포향토오일시장,5,163.0,2023-11-17,11.958333333333334,15,10,60,4,34.42241
운진항,1,278.0,2023-11-17,10.583333333333334,13,9,60,4,34.396004
서귀포잠수함,5,159.0,2023-11-21,14.5,19,10,0,1,34.391056
외돌개,5,263.0,2023-11-16,15.333333333333334,19,13,66,4,34.28248
도두봉,11,74.0,2023-11-24,11.5,13,10,40,4,34.28044
한림항,10,454.0,2023-11-20,14.0,16,12,0,1,34.277336
외돌개,5,263.0,2023-11-15,15.307692307692308,18,13,30,4,34.270264
건강과성박물관,3,18.0,2023-11-24,11.5,13,10,40,4,34.255375
황우지해안,5,476.0,2023-11-15,15.307692307692308,18,13,30,4,34.248623
천진항,2,401.0,2023-11-21,13.5,18,9,0,1,34.173523
서귀포자연휴양림,5,157.0,2023-11-20,14.5,17,12,0,1,34.144665
김녕미로공원,6,46.0,2023-11-15,12.0,15,9,30,4,34.115692
하우목동항,2,438.0,2023-11-16,13.083333333333334,17,10,60,4,34.101654
수월봉,9,206.0,2023-11-24,11.5,13,10,40,4,34.032642
중문향토오일시장,5,387.0,2023-11-16,15.333333333333334,19,13,66,4,33.96993
박물관은살아있다제주중문점,5,108.0,2023-11-18,11.75,15,9,60,4,33.89625
건강과성박물관,3,18.0,2023-11-16,13.5,17,12,64,4,33.844692
본태박물관,3,117.0,2023-11-21,14.5,19,10,0,1,33.76665
이호랜드방사제등대,11,296.0,2023-11-16,13.291666666666666,17,11,75,4,33.71761
본태박물관,3,117.0,2023-11-20,14.5,17,12,0,1,33.70859
도두봉,11,74.0,2023-11-23,14.5,17,12,40,4,33.69898
천진항,2,401.0,2023-11-20,13.5,17,10,0,1,33.696484
황우지해안,5,476.0,2023-11-23,14.5,17,12,40,4,33.62671
법환포구,5,113.0,2023-11-23,14.5,17,12,40,4,33.599277
아부오름,6,230.0,2023-11-23,14.0,17,11,40,4,33.561092
김녕미로공원,6,46.0,2023-11-24,10.5,13,8,40,4,33.49475
서귀포자연휴양림,5,157.0,2023-11-15,15.307692307692308,18,13,30,4,33.455853
김녕미로공원,6,46.0,2023-11-23,14.0,17,11,40,4,33.41124
한림항,10,454.0,2023-11-19,14.0,17,11,10,1,33.326
건강과성박물관,3,18.0,2023-11-17,10.75,13,9,60,4,33.30711
제주공룡랜드,7,310.0,2023-11-15,12.461538461538462,15,10,30,4,33.26445
중문향토오일시장,5,387.0,2023-11-21,14.5,19,10,0,1,33.254738
퍼시픽랜드마린스테이지,5,423.0,2023-11-24,11.5,13,10,40,4,33.22938
수월봉전망대,9,208.0,2023-11-19,14.0,17,11,10,1,33.22911
대정5일시장,1,69.0,2023-11-19,14.5,18,11,10,1,33.22365
제주허브동산,4,370.0,2023-11-19,13.0,18,8,10,1,33.126587
한림항,10,454.0,2023-11-18,10.708333333333334,12,8,60,4,33.076916
1100고지 코스,5,1.0,2023-11-17,11.958333333333334,15,10,60,4,33.01838
관음사,11,29.0,2023-11-24,11.5,13,10,40,4,33.012756
관음사,11,29.0,2023-11-20,14.5,17,12,0,1,32.991524
한라산둘레길천아숲길,7,445.0,2023-11-21,14.5,19,10,0,1,32.955494
피규어뮤지엄제주,3,432.0,2023-11-19,14.5,18,11,10,1,32.926548
제주돌문화공원,8,315.0,2023-11-21,14.5,19,10,0,1,32.920273
세화민속오일시장,6,188.0,2023-11-19,13.0,18,8,10,1,32.906265
백약이오름,4,112.0,2023-11-16,12.666666666666666,17,10,60,4,32.83343
월령선인장군락지,10,280.0,2023-11-19,14.0,17,11,10,1,32.830193
법환포구,5,113.0,2023-11-17,11.958333333333334,15,10,60,4,32.827026
김녕미로공원,6,46.0,2023-11-17,9.708333333333334,12,7,60,4,32.79347
수월봉,9,206.0,2023-11-17,11.458333333333334,13,9,60,4,32.76066
황우지해안,5,476.0,2023-11-18,11.75,15,9,60,4,32.740753
한라산둘레길천아숲길,7,445.0,2023-11-20,14.5,17,12,0,1,32.736427
제주공룡랜드,7,310.0,2023-11-24,11.5,13,10,40,4,32.70831
외돌개,5,263.0,2023-11-23,14.5,17,12,40,4,32.662052
엉또폭포,5,248.0,2023-11-18,11.75,15,9,60,4,32.569477
외돌개,5,263.0,2023-11-24,11.5,13,10,40,4,32.561367
외돌개,5,263.0,2023-11-17,11.958333333333334,15,10,60,4,32.552147
도두봉,11,74.0,2023-11-17,10.833333333333334,13,8,60,4,32.524727
황우지해안,5,476.0,2023-11-16,15.333333333333334,19,13,66,4,32.52413
관음사,11,29.0,2023-11-15,13.307692307692308,16,11,30,4,32.46526
관음사,11,29.0,2023-11-23,14.5,17,12,40,4,32.431293
박물관은살아있다제주중문점,5,108.0,2023-11-17,11.958333333333334,15,10,60,4,32.421932
마라도가는여객선,1,93.0,2023-11-18,11.083333333333334,13,8,60,4,32.40134
도두항,11,76.0,2023-11-18,10.958333333333334,13,8,60,4,32.382416
서귀포잠수함,5,159.0,2023-11-20,14.5,17,12,0,1,32.365223
서귀포자연휴양림,5,157.0,2023-11-18,11.75,15,9,60,4,32.36198
용연구름다리,11,273.0,2023-11-20,14.5,17,12,0,1,32.29739
백약이오름,4,112.0,2023-11-17,10.208333333333334,13,8,60,4,32.2592
한림항,10,454.0,2023-11-23,15.0,17,13,40,4,32.23955
아부오름,6,230.0,2023-11-24,10.5,13,8,40,4,32.181522
제주공룡랜드,7,310.0,2023-11-23,14.5,17,12,40,4,32.126846
넥슨컴퓨터박물관,11,54.0,2023-11-19,14.5,18,11,10,1,32.116283
박물관은살아있다제주중문점,5,108.0,2023-11-20,14.5,17,12,0,1,32.067543
화순금모래해변,3,470.0,2023-11-21,14.5,19,10,0,1,31.986403
수월봉,9,206.0,2023-11-16,13.0,16,10,62,4,31.971191
피규어뮤지엄제주,3,432.0,2023-11-18,10.791666666666666,13,8,60,4,31.848686
운진항,1,278.0,2023-11-16,13.291666666666666,17,11,67,4,31.772219
아부오름,6,230.0,2023-11-15,12.0,15,9,30,4,31.738926
화조원,7,474.0,2023-11-15,12.461538461538462,15,10,30,4,31.73483
서귀포자연휴양림,5,157.0,2023-11-16,15.333333333333334,19,13,66,4,31.731342
도두항,11,76.0,2023-11-16,13.291666666666666,17,11,75,4,31.730213
서귀포잠수함,5,159.0,2023-11-15,15.307692307692308,18,13,30,4,31.72043
도두봉,11,74.0,2023-11-16,13.291666666666666,17,11,75,4,31.525082
김녕미로공원,6,46.0,2023-11-16,11.958333333333334,17,8,62,4,31.439266
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,31.389397
넥슨컴퓨터박물관,11,54.0,2023-11-18,10.958333333333334,13,8,60,4,31.377728
중문향토오일시장,5,387.0,2023-11-19,14.5,18,11,10,1,31.37345
서귀포자연휴양림,5,157.0,2023-11-23,14.5,17,12,40,4,31.32305
서귀포향토오일시장,5,163.0,2023-11-15,15.307692307692308,18,13,30,4,31.252644
아부오름,6,230.0,2023-11-17,9.708333333333334,12,7,60,4,31.233269
화조원,7,474.0,2023-11-24,11.5,13,10,40,4,31.178698
용연구름다리,11,273.0,2023-11-21,14.5,19,10,0,1,31.13169
박물관은살아있다제주중문점,5,108.0,2023-11-21,14.5,19,10,0,1,31.049778
화순금모래해변,3,470.0,2023-11-18,10.791666666666666,13,8,60,4,30.959482
마라도가는여객선,1,93.0,2023-11-15,13.0,16,10,30,4,30.95005
화조원,7,474.0,2023-11-23,14.5,17,12,40,4,30.90932
건강과성박물관,3,18.0,2023-11-20,14.5,17,12,0,1,30.86717
관음사,11,29.0,2023-11-17,10.833333333333334,13,8,60,4,30.794182
1100고지 코스,5,1.0,2023-11-20,14.5,17,12,0,1,30.78444
제주공룡랜드,7,310.0,2023-11-16,12.583333333333334,16,10,73,4,30.760366
한림항,10,454.0,2023-11-15,12.23076923076923,15,9,30,4,30.683506
화조원,7,474.0,2023-11-18,10.916666666666666,13,8,60,4,30.642696
제주실탄사격장,5,336.0,2023-11-19,14.5,18,11,10,1,30.62777
한림항,10,454.0,2023-11-16,12.458333333333334,16,9,68,4,30.591013
아부오름,6,230.0,2023-11-16,11.958333333333334,17,8,62,4,30.549753
테디베어뮤지엄제주,5,416.0,2023-11-19,14.5,18,11,10,1,30.520372
환상숲곶자왈공원,9,475.0,2023-11-20,14.0,16,12,0,1,30.287207
도두항,11,76.0,2023-11-24,11.5,13,10,40,4,30.264578
액티브파크,10,240.0,2023-11-18,10.708333333333334,12,8,60,4,30.229576
1100고지 코스,5,1.0,2023-11-23,14.5,17,12,40,4,30.153723
한림항,10,454.0,2023-11-24,11.5,13,10,40,4,30.15067
엉또폭포,5,248.0,2023-11-17,11.958333333333334,15,10,60,4,30.119406
용연구름다리,11,273.0,2023-11-15,13.307692307692308,16,11,30,4,30.070925
한라산둘레길천아숲길,7,445.0,2023-11-23,14.5,17,12,40,4,29.914848
서귀포잠수함,5,159.0,2023-11-18,11.75,15,9,60,4,29.891912
황우지해안,5,476.0,2023-11-24,11.5,13,10,40,4,29.814484
관음사,11,29.0,2023-11-16,13.291666666666666,17,11,75,4,29.794523
용연구름다리,11,273.0,2023-11-18,10.958333333333334,13,8,60,4,29.770733
환상숲곶자왈공원,9,475.0,2023-11-21,14.5,17,12,0,1,29.674326
서귀포향토오일시장,5,163.0,2023-11-16,15.333333333333334,19,13,66,4,29.501078
피규어뮤지엄제주,3,432.0,2023-11-15,13.23076923076923,16,11,30,4,29.478556
마라도가는여객선,1,93.0,2023-11-23,14.5,17,12,40,4,29.46773
서귀포자연휴양림,5,157.0,2023-11-24,11.5,13,10,40,4,29.43573
서귀포항,5,162.0,2023-11-19,14.5,18,11,10,1,29.418402
화조원,7,474.0,2023-11-16,12.583333333333334,16,10,73,4,29.402737
검멀레해수욕장,2,21.0,2023-11-15,12.923076923076923,15,11,30,4,29.29296
마라도가는여객선,1,93.0,2023-11-16,13.291666666666666,17,11,67,4,29.20696
한림항,10,454.0,2023-11-17,10.916666666666666,12,9,60,4,29.202404
엉또폭포,5,248.0,2023-11-16,15.333333333333334,19,13,66,4,29.192127
위미항,0,287.0,2023-11-20,14.5,17,12,0,1,29.143856
검멀레해수욕장,2,21.0,2023-11-23,14.0,17,11,40,4,29.114758
용연구름다리,11,273.0,2023-11-24,11.5,13,10,40,4,29.047953
화순금모래해변,3,470.0,2023-11-20,14.5,17,12,0,1,29.042997
수월봉전망대,9,208.0,2023-11-20,14.0,16,12,0,1,29.037037
대정5일시장,1,69.0,2023-11-21,14.5,19,10,0,1,29.002312
안덕계곡,3,233.0,2023-11-19,14.5,18,11,10,1,28.96385
홍조단괴해빈,2,467.0,2023-11-23,14.0,17,11,40,4,28.949581
용연구름다리,11,273.0,2023-11-23,14.5,17,12,40,4,28.93332
피규어뮤지엄제주,3,432.0,2023-11-24,11.5,13,10,40,4,28.922422
수월봉전망대,9,208.0,2023-11-18,11.333333333333334,13,9,60,4,28.917425
황우지해안,5,476.0,2023-11-17,11.958333333333334,15,10,60,4,28.86621
하우목동항,2,438.0,2023-11-15,12.923076923076923,15,11,30,4,28.762852
피규어뮤지엄제주,3,432.0,2023-11-20,14.5,17,12,0,1,28.74248
검멀레해수욕장,2,21.0,2023-11-24,10.5,13,8,40,4,28.736826
무민랜드제주,3,102.0,2023-11-19,14.5,18,11,10,1,28.644238
동문수산시장,11,82.0,2023-11-19,14.5,18,11,10,1,28.643196
월령선인장군락지,10,280.0,2023-11-20,14.0,16,12,0,1,28.638115
환상숲곶자왈공원,9,475.0,2023-11-15,12.923076923076923,15,10,30,4,28.60322
1100고지 코스,5,1.0,2023-11-15,15.307692307692308,18,13,30,4,28.548756
제주실탄사격장,5,336.0,2023-11-18,11.75,15,9,60,4,28.510437
하우목동항,2,438.0,2023-11-18,11.416666666666666,14,9,60,4,28.507896
도두항,11,76.0,2023-11-17,10.833333333333334,13,8,60,4,28.507896
서귀포자연휴양림,5,157.0,2023-11-17,11.958333333333334,15,10,60,4,28.487461
피규어뮤지엄제주,3,432.0,2023-11-21,14.5,19,10,0,1,28.482946
제주허브동산,4,370.0,2023-11-20,13.5,17,10,0,1,28.463938
화순금모래해변,3,470.0,2023-11-15,13.23076923076923,16,11,30,4,28.452436
수월봉전망대,9,208.0,2023-11-21,14.5,17,12,0,1,28.424156
화조원,7,474.0,2023-11-17,10.083333333333334,12,8,60,4,28.388315
제주허브동산,4,370.0,2023-11-18,10.291666666666666,13,8,60,4,28.366043
제주허브동산,4,370.0,2023-11-21,13.5,18,9,0,1,28.321623
상효원수목원,5,148.0,2023-11-19,14.5,18,11,10,1,28.29873
